language,section,text,XLM-RoBERTa_Time,GraphemesCount,BytesCount,XLM-RoBERTa_ReplTokensCount,XLM-RoBERTa_TokensCount,nllb-200-distilled-600M_Time,nllb-200-distilled-600M_ReplTokensCount,nllb-200-distilled-600M_TokensCount,gpt-4_Time,gpt-4_ReplTokensCount,gpt-4_TokensCount,Char-Level-Entropy
Japanese,Article-9,何人も、ほしいままに逮捕、拘禁、又は追放されることはない。,3.0294346809387207,29.0,87.0,0.0,18.0,2.595383882522583,0.0,17.0,0.0001857280731201,14.0,35.0,4.487122805397798
Japanese,Article-10,すべての人は、自己の権利及び義務並びに自己に対する刑事責任が決定されるに当たって、独立の公平な裁判所による公平な公開の審理を受けることについて完全に平等の権利を有する。,3.3360280990600586,84.0,252.0,0.0,48.0,2.6502697467803955,0.0,42.0,0.0005939006805419,41.0,102.0,5.514357827994779
Japanese,Article-11,"犯罪の訴追を受けた者は、すべて、自己の弁護に必要なすべての保障を与えられた公開の裁判において法律に従って有罪の立証があるまでは、無罪と推定される権利を有する。
何人も、実行の時に国内法又は国際法により犯罪を構成しなかった作為又は不作為のために有罪とされることはない。また、犯罪が行われた時に適用される刑罰より重い刑罰は課せられない。",3.3845419883728027,166.0,496.0,0.0,95.0,2.643474102020264,0.0,82.0,0.0009827613830566,83.0,202.0,6.0506685735750425
Japanese,Article-12,何人も、自己の私事、家族、家庭もしくは通信に対して、ほしいままに干渉され、又は名誉及び信用に対して攻撃を受けることはない。人はすべて、このような干渉又は攻撃に対して法の保護を受ける権利を有する。,2.5872976779937744,97.0,291.0,0.0,51.0,2.529078722000122,0.0,46.0,0.0005919933319091,49.0,115.0,5.489102471446363
Japanese,Article-13,"すべて人は、各国の境界内において自由に移転及び居住する権利を有する。
すべて人は、自国その他いずれの国をも立ち去り、及び自国に帰る権利を有する。",2.694193124771118,72.0,214.0,0.0,47.0,3.2205679416656494,0.0,37.0,0.0004839897155761,29.0,83.0,5.112439369672625
Japanese,Article-14,"すべて人は、迫害からの避難を他国に求め、かつ、これを他国で享有する権利を有する。
この権利は、非政治犯罪又は国際連合の目的及び原則に反する行為をもっぱら原因とする訴追の場合には、採用することはできない",2.423227071762085,100.0,298.0,0.0,59.0,3.329780101776123,0.0,49.0,0.0004150867462158,40.0,113.0,5.637822600433455
Japanese,Article-15,"すべて人は、国籍をもつ権利を有する。
何人も、ほしいままにその国籍を奪われ、又はその国籍を変更する権利を否認されることはない。",3.02502703666687,63.0,187.0,0.0,38.0,3.0781099796295166,0.0,28.0,0.0004088878631591,24.0,70.0,5.022693169731383
Japanese,Article-16,"成年の男女は、人種、国籍又は宗教によるいかなる制限をも受けることなく、婚姻し、かつ家庭をつくる権利を有する。成年の男女は、婚姻中及びその解消に際し、婚姻に関し平等の権利を有する。
婚姻は、婚姻の意思を有する両当事者の自由かつ完全な合意によってのみ成立する。
家庭は、社会の自然かつ基礎的な集団単位であって、社会及び国の保護を受ける権利を有する。",3.486366033554077,172.0,512.0,0.0,110.0,3.454944133758545,0.0,92.0,0.0009081363677978,68.0,200.0,5.9065698283320875
Japanese,Article-17,"すべての人は、単独で又は他の者と共同して財産を所有する権利を有する。
何人も、ほしいままに自己の財産を奪われることはない。",2.6452860832214355,61.0,181.0,0.0,37.0,2.539760112762451,0.0,29.0,0.0002920627593994,26.0,70.0,5.180336722631451
Japanese,Article-18,すべて人は、思想、良心及び宗教の自由を享有する権利を有する。この権利は、宗教又は信念を変更する自由並びに単独で又は他の者と共同して、公的に又は私的に、布教、行事、礼拝及び儀式によって宗教又は信念を表明する自由を含む。,3.0732522010803223,108.0,324.0,0.0,68.0,2.7900331020355225,0.0,61.0,0.0173051357269287,62.0,134.0,5.505722081602494
Japanese,Article-19,すべて人は、意見及び表現の自由を享有する権利を有する。この権利は、干渉を受けることなく自己の意見をもつ自由並びにあらゆる手段により、また、国境を越えると否とにかかわりなく、情報及び思想を求め、受け、及び伝える自由を含む。,2.83814024925232,110.0,330.0,0.0,69.0,2.7945661544799805,0.0,56.0,0.0013208389282226,42.0,128.0,5.605522723287258
Japanese,Article-20,"すべて人は、平和的な集会及び結社の自由を享有する権利を有する。
何人も、結社に属することを強制されない。",2.86657190322876,52.0,154.0,0.0,33.0,3.696391105651856,0.0,27.0,0.0002541542053222,15.0,55.0,5.094482506519422
Japanese,Article-21,"すべて人は、直接に又は自由に選出された代表者を通じて、自国の政治に参与する権利を有する。
すべて人は自国においてひとしく公務につく権利を有する。
人民の意思は、統治の権力の基礎とならなければならない。この意思は、定期のかつ真正な選挙によって表明されなければならない。この選挙は、平等の普通選挙によるものでなければならず、また、秘密投票又はこれと同等の自由が保障される投票手続によって行われなければならない。",3.646322011947632,203.0,605.0,0.0,109.0,2.710395812988281,0.0,96.0,0.0007507801055908,51.0,215.0,5.935558931343417
Japanese,Article-22,すべて人は、社会の一員として、社会保障を受ける権利を有し、かつ、国家的努力及び国際的協力により、また、各国の組織及び資源に応じて、自己の尊厳と自己の人格の自由な発展とに欠くことのできない経済的、社会的及び文化的権利の実現に対する権利を有する。,3.691143989562988,121.0,363.0,0.0,70.0,2.8937201499938965,0.0,60.0,0.0151979923248291,62.0,150.0,5.759195675664669
Japanese,Article-23,"すべて人は、労働し、職業を自由に選択し、公平かつ有利な労働条件を確保し、及び失業に対する保護を受ける権利を有する。
すべて人は、いかなる差別をも受けることなく、同等の労働に対し、同等の報酬を受ける権利を有する。
労働する者は、すべて、自己及び家族に対して人間の尊厳にふさわしい生活を保障する公平かつ有利な報酬を受け、かつ、必要な場合には、他の社会的保護手段によって補充を受けることができる。
すべて人は、自己の利益を保護するために労働組合を組織し、及びこれに加入する権利を有する。",3.472608089447021,240.0,714.0,0.0,130.0,2.761962890625,0.0,113.0,0.0012440681457519,112.0,284.0,5.90600594799378
Japanese,Article-24,すべて人は、労働時間の合理的な制限及び定期的な有給休暇を含む休息及び余暇をもつ権利を有する。,2.823765993118286,46.0,138.0,0.0,30.0,2.523146152496338,0.0,24.0,0.0003602504730224,25.0,57.0,5.07236874948824
Japanese,Article-25,"すべて人は、衣食住、医療及び必要な社会的施設等により、自己及び家族の健康及び福祉に十分な生活水準を保持する権利並びに失業、疾病、心身障害、配偶者の死亡、老齢その他不可抗力による生活不能の場合は、保障を受ける権利を有する。
母と子とは、特別の保護及び援助を受ける権利を有する。すべての児童は、嫡出であると否とを問わず、同じ社会的保護を享有する。",2.66958999633789,171.0,511.0,0.0,104.0,2.6168601512908936,0.0,93.0,0.0010652542114257,101.0,218.0,6.1818643701422795
Japanese,Article-26,"すべて人は、教育を受ける権利を有する。教育は、少なくとも初等の及び基礎的の段階においては、無償でなければならない。初等教育は、義務的でなければならない。技術教育及び職業教育は、一般に利用できるもでなければならず、また、高等教育は、能力に応じ、すべての者にひとしく開放されていなければならない。
教育は、人格の完全な発展並びに人権及び基本的自由の尊重の教科を目的としなければならない。教育は、すべての国又は人種的もしくは宗教的集団の相互間の理解、寛容及び友好関係を増進し、かつ、平和の維持のため、国際連合の活動を促進するものでなければならない。
親は、子に与える教育の種類を選択する優先的権利を有する。",2.699338912963867,300.0,896.0,0.0,169.0,2.860344171524048,0.0,149.0,0.0017731189727783,144.0,364.0,6.16965249259013
Japanese,Article-27,"すべて人は、自由に社会の文化生活に参加し、芸術を鑑賞し、及び科学の進歩とその恩恵とにあずかる権利を有する。
すべて人は、その創作した科学的、文学的又は美術的作品から生ずる精神的及び物質的利益を保護される権利を有する。",2.5928120613098145,108.0,322.0,0.0,69.0,2.762406826019287,0.0,58.0,0.0008912086486816,51.0,127.0,5.675226771291911
Japanese,Article-28,すべて人は、この宣言に掲げる権利及び自由が完全に実現される社会的及び国際的秩序に対する権利を有する。,2.67874813079834,50.0,150.0,0.0,27.0,2.8469350337982178,0.0,24.0,0.0003671646118164,28.0,61.0,5.093660689688187
Japanese,Article-29,"すべて人は、その人格の自由かつ完全な発展がその中にあつてのみ可能である社会に対して義務を負う。
すべて人は、自己の権利及び自由を行使するに当たつては、他人の権利及び事由の正当な承認及び尊重を保障すること並びに民主的社会における道徳、公の秩序及び一般の福祉の正当な要求を満たすことをもっぱら目的として法律によって定められた制限にのみ服する。
これらの権利及び自由は、いかなる場合にも、国際連合の目的及び原則に反して行使してはならない。",2.911267042160034,216.0,644.0,0.0,129.0,2.14272403717041,0.0,109.0,0.0007460117340087,69.0,238.0,6.169804195190417
Japanese,Article-30,この宣言のいかなる規定も、いずれかの国、集団又は個人に対して、この宣言に掲げる権利及び自由の破壊を目的とする活動に従事し、又はそのような目的を有する行為を行う権利を認めるものと解釈してはならない。,2.555743932723999,98.0,294.0,0.0,57.0,2.064046859741211,0.0,47.0,0.0003759860992431,44.0,115.0,5.550621324344865
